split,sample_id,label,length,sequence_hash_sha256,source_dataset,source_row_id,cluster_id,component_id
train,AMP_00000159,AMP,59,26c3a6a25708704e842b260f72e02dcbd092ba902e249d1315627b17d9b417e8,REPAIRED_20260207_201042.csv,159,cdhit_6686,159
train,AMP_00000160,AMP,172,c768c97cc7cff2ab249a8140ae3633a4bfc3b7391d3a02556d485c9da555838c,REPAIRED_20260207_201042.csv,160,cdhit_1628,160
train,AMP_00000161,AMP,160,bdea08e7c94806d1806141f74168221c29a0e14c2f04f0258a57edbd88022775,REPAIRED_20260207_201042.csv,161,cdhit_2404,161
train,AMP_00000162,AMP,184,3e552749b298e3957d64fdfa94f3a5eeb510497cbd4cddcae7e69278cecb06ba,REPAIRED_20260207_201042.csv,162,cdhit_911,162
train,AMP_00000163,AMP,69,d8543af2fc325724331aafb107260b0f26c2d50f35974472cc32d24160d5a728,REPAIRED_20260207_201042.csv,163,cdhit_6287,163
train,AMP_00000164,AMP,149,15614575c41ac556b7c2219c9fb50ff962586a4f7ed155d0356bb386bb83a544,REPAIRED_20260207_201042.csv,164,cdhit_2931,164
train,AMP_00000165,AMP,136,c35e11ef5ef0fdd0c48bbf37ec3d017b5ca3df7a37ff833833b47010d094f3de,REPAIRED_20260207_201042.csv,165,cdhit_3534,165
train,AMP_00000166,AMP,147,91f4e5660a6b7689f9fea85a6be8ada7d3981cdfaa653e19ad6de5fc0f04ccea,REPAIRED_20260207_201042.csv,166,cdhit_3024,166
train,AMP_00000167,AMP,119,fd2bad4f7f5c001b674ede6da5de661edccd0c543419830b357fa75c680d426a,REPAIRED_20260207_201042.csv,167,cdhit_4243,167
train,AMP_00000168,AMP,110,1434c73eee77d45fbceed96b060e16ed8fba133af0ead1f71f88bfb1915a5910,REPAIRED_20260207_201042.csv,168,cdhit_4572,168
train,AMP_00000169,AMP,93,ad3846e46ff2b8a351533ce75330e10d3fca224aea20a3d9860ee4259c3952ab,REPAIRED_20260207_201042.csv,169,cdhit_5251,169
train,AMP_00000170,AMP,158,540ed238a337e59c6aaa5e13babcc539282313fcd73b153a1a0509cf1ba9d296,REPAIRED_20260207_201042.csv,170,cdhit_2519,170
train,AMP_00000171,AMP,69,3f2f64bc4215d85c10169e5a71fe08279429b2c3fbd76a4cb8a52c193dc933bb,REPAIRED_20260207_201042.csv,171,cdhit_6288,171
train,AMP_00000172,AMP,97,192665d1a5ad71c1381eb2e4b448e0be860176bc031431e33fe4aa3ded9f8f6a,REPAIRED_20260207_201042.csv,172,cdhit_5076,172
train,AMP_00000173,AMP,62,6889935606d25034c5aae6bcf6e1c2f9e91f89d35f198bd4d5b832b7653daea9,REPAIRED_20260207_201042.csv,173,cdhit_6584,173
train,AMP_00000174,AMP,88,05c7c77320e9c77cf2071bca69edcc9a3ac20b4630c444010af6175f2549ee7c,REPAIRED_20260207_201042.csv,174,cdhit_5539,174
train,AMP_00000175,AMP,124,3a23a1d8b443d5b1c86a2bc534a86582be659ccba8c1667bbf844c1ad7317c12,REPAIRED_20260207_201042.csv,175,cdhit_4040,175
train,AMP_00000176,AMP,57,ab72d06be893e20d5bccaa9a3ddad6e756d13a35073b96fa18d6deba991293af,REPAIRED_20260207_201042.csv,176,cdhit_6759,176
train,AMP_00000177,AMP,69,7c60dc106487681276c613aa875935f0c622e323b8f58f04dbbb88ef2998d80b,REPAIRED_20260207_201042.csv,177,cdhit_6289,177
train,AMP_00000178,AMP,94,6adfffb63f95080cad60cbad7eca9761d563dfc179335c64045565acf8c95248,REPAIRED_20260207_201042.csv,178,cdhit_5211,178
train,AMP_00000179,AMP,44,cfa757528698a56e2c0c05623fa0fb460b026935f913a3aec45e25d80ba8eeba,REPAIRED_20260207_201042.csv,179,cdhit_7191,179
train,AMP_00000180,AMP,89,0ba3daaa90dc04365d648014d1158587bb600f93579513c8d0140f40ce1ec4be,REPAIRED_20260207_201042.csv,180,cdhit_5487,180
train,AMP_00000181,AMP,77,6e5607d397b0a0be2e62ca8542fa5b266eb80ecd18096cabde7d856b8b100306,REPAIRED_20260207_201042.csv,181,cdhit_6000,181
train,AMP_00000182,AMP,156,277c82847484f8f4c1da00b3b126dc8e0c6c4404ac947b4b9973b3e4768cf79c,REPAIRED_20260207_201042.csv,182,cdhit_2615,182
train,AMP_00000183,AMP,173,2a340e2e001daa346eed1d96beb2e2a67010398895567c2c133e1c1933db624d,REPAIRED_20260207_201042.csv,183,cdhit_1577,183
train,AMP_00000184,AMP,200,29c90839fd33b7d35af0df0ae67acda428c3362924d65c17ab1ec605fda640b3,REPAIRED_20260207_201042.csv,184,cdhit_0,184
train,AMP_00000185,AMP,198,6425cc2bdff4b10622d3ceda60abf2600ba0f964859072c59e37a046596b4caf,REPAIRED_20260207_201042.csv,185,cdhit_113,185
train,AMP_00000186,AMP,151,a70bd318e459d7acfe4dc20f6df50b8ffe546c778f53c54e99e48d8f9cfa5384,REPAIRED_20260207_201042.csv,186,cdhit_2843,186
train,AMP_00000187,AMP,157,4488d10553ca4adc7bc206b115b36532dd6d78bb60d227743fa4a6cf5ab13c4c,REPAIRED_20260207_201042.csv,187,cdhit_2567,187
train,AMP_00000188,AMP,147,437246df01290a1f3eb4518c3025c91ac4d79df73791b9bd62f0024bd50eac4d,REPAIRED_20260207_201042.csv,188,cdhit_3025,188
train,AMP_00000189,AMP,63,98b7f3316e30a5be3648c6923c0179ebee58140845d529cac858a8644cd65b77,REPAIRED_20260207_201042.csv,189,cdhit_6539,189
train,AMP_00000190,AMP,172,fcb813a9597b55934e40b7f4de16cf05dee3017718f4a8b88e8fc12efa5645cf,REPAIRED_20260207_201042.csv,190,cdhit_1629,190
train,AMP_00000191,AMP,79,5e04bca97ade5dd209e8b57fc40199b5170b67dde91181f2d80433468d463d23,REPAIRED_20260207_201042.csv,191,cdhit_5923,191
train,AMP_00000192,AMP,154,670754dbe045a92959b079ba51b51e4d0f46ade3c85677b10eb9ca8f07277185,REPAIRED_20260207_201042.csv,192,cdhit_2703,192
train,AMP_00000193,AMP,53,b4e08f499a0335bc5d77383a7f2d36a9c8d2a506cea297ae8998f0048b413fc1,REPAIRED_20260207_201042.csv,193,cdhit_6900,193
train,AMP_00000194,AMP,88,29ffc5607ecb17b70bf01d0409c55224922c10d58a70fda38b202441222313a0,REPAIRED_20260207_201042.csv,194,cdhit_5540,194
train,AMP_00000195,AMP,41,751165828fbf24c53ee573c4c236ecec8b0b1d410315a27ff89614583ef758fe,REPAIRED_20260207_201042.csv,195,cdhit_7321,195
train,AMP_00000196,AMP,164,67518f69c972329b8ec854df74acc92735681f1a08a11ca38561fe61cfde1bb5,REPAIRED_20260207_201042.csv,196,cdhit_2179,196
train,AMP_00000197,AMP,64,3d9189a4537b00c10c17dfb5cca322e08327a629f73cd427d4ba3aeeaadfdc73,REPAIRED_20260207_201042.csv,197,cdhit_6499,197
train,AMP_00000198,AMP,61,0abdd6c9907d2c436094a906803d586a5f1c38e43ee5fc5dc9921442802956ef,REPAIRED_20260207_201042.csv,198,cdhit_6610,198
train,AMP_00000199,AMP,91,31a4f6fddf177a7d6f63965f9324974f9c6c65f63c33014e33cedb707f3695a1,REPAIRED_20260207_201042.csv,199,cdhit_5369,199
train,AMP_00000200,AMP,68,07980009a8080dbad6e5dbd8d4185d594b28a608315c8cfdbf0e85dcb550364b,REPAIRED_20260207_201042.csv,200,cdhit_6331,200
train,AMP_00000201,AMP,83,d6a2906179058553acc595d2fadbbbf958cf1f3ec09f90d070f95f362ece8bfd,REPAIRED_20260207_201042.csv,201,cdhit_5772,201
train,AMP_00000202,AMP,111,fe9539fd122df03f52727d823f1d79539e2b521afd2a85b7e488af42cc36957b,REPAIRED_20260207_201042.csv,202,cdhit_4541,202
train,AMP_00000203,AMP,121,e3289db00c63fb150badc077811db8ccbabc014de47db504a22dbf7c72c63d3f,REPAIRED_20260207_201042.csv,203,cdhit_4150,203
train,AMP_00000204,AMP,85,7a177ab96b119a834abe83f0d0c6b514ce2fba121a0b848bcf58907817ce0d5e,REPAIRED_20260207_201042.csv,204,cdhit_5690,204
train,AMP_00000205,AMP,62,750df623b58ecb704313aece56000afc9509ebbcfa58c9d1cb1aeac7fac7449c,REPAIRED_20260207_201042.csv,205,cdhit_6585,205
train,AMP_00000206,AMP,89,eb369c313dc98e9bc4daf8fe2338635ac928d6e3ca82bd56c28968e577d80c21,REPAIRED_20260207_201042.csv,206,cdhit_5488,206
train,AMP_00000207,AMP,123,36072088bfceba09414155fe3d917a2246ea26b8d584a1db16c878bbdfd02fd6,REPAIRED_20260207_201042.csv,207,cdhit_4088,207
train,AMP_00000208,AMP,184,c74b6569543b85516027c2f5fa94d927aa4d3bc6c2438aa5618f77d4b3172e66,REPAIRED_20260207_201042.csv,208,cdhit_912,208
train,AMP_00000209,AMP,129,992d28a1c22f2cbfb097d6a9c99767deeeeb43f18af4de1ab50adfd042c7917d,REPAIRED_20260207_201042.csv,209,cdhit_3835,209
train,AMP_00000210,AMP,135,158dd8d08c5f794fae20b062ef4696ef2c9fea848dd729b5fcd9ad47ecf47100,REPAIRED_20260207_201042.csv,210,cdhit_3608,210
train,AMP_00000211,AMP,128,b57f185595c1a5fbb704b77d8e3b3f1aa545706b5af90920e703693466225b97,REPAIRED_20260207_201042.csv,211,cdhit_3882,211
train,AMP_00000212,AMP,84,ce0da9e2737f013e0909d5e36ee905b0eb5ee922f65cf795b39ae0cb20a0a676,REPAIRED_20260207_201042.csv,212,cdhit_5729,212
train,AMP_00000213,AMP,143,2670c98eb184783551507944809ffae3d54c5c46a0d434ad4bfcadf4975571b2,REPAIRED_20260207_201042.csv,213,cdhit_3232,213
train,AMP_00000214,AMP,182,a2b0cff7434b36a33a6e562f39bd6bc273dba15da53b8f478a030a737bfff283,REPAIRED_20260207_201042.csv,214,cdhit_1059,214
train,AMP_00000215,AMP,83,d490238d9be75f56b58f871d42c73cdf1aaaa496b2421d154a501499e4b97129,REPAIRED_20260207_201042.csv,215,cdhit_5773,215
train,AMP_00000216,AMP,147,9f72359154ae1bbb03bff06e56ef769ad1d185b27ba46d42d19a88aad9b583fe,REPAIRED_20260207_201042.csv,216,cdhit_3026,216
train,AMP_00000217,AMP,74,247e90cfce550a7e4a18750eb364b624e25fe5fb736e98c5e22d0913e3f4e2ab,REPAIRED_20260207_201042.csv,217,cdhit_6106,217
train,AMP_00000218,AMP,67,c60dd8f23a6fd18aec187e3831eb49ee4a09c236a75d898a094050aabc97d3e8,REPAIRED_20260207_201042.csv,218,cdhit_6368,218
train,AMP_00000219,AMP,145,5d7b5728838f1e20d0829b0ccf897bd808688098ba4512f1301d1a1e18134ec0,REPAIRED_20260207_201042.csv,219,cdhit_3137,219
train,AMP_00000220,AMP,59,18fe93c93d37b5fd07f59e28fd1441beffb1eb66743237878678b5bc14594d52,REPAIRED_20260207_201042.csv,220,cdhit_6687,220
train,AMP_00000221,AMP,180,36620cb71234fe60c06f98aa0d6a9ffa4ba8e57c6b4bae6a260f60fd7dffe400,REPAIRED_20260207_201042.csv,221,cdhit_1163,221
train,AMP_00000222,AMP,127,192af009d7f0b79b621d56d2fddee9cb390787367270d7e4cef582891b1566ec,REPAIRED_20260207_201042.csv,222,cdhit_3917,222
train,AMP_00000223,AMP,127,34e41c3a9efa62b611d5390112188d2fc0c360849454c6779c70718c35a018e9,REPAIRED_20260207_201042.csv,223,cdhit_3918,223
train,AMP_00000224,AMP,191,77b3b1e9b4408fd341c9ac2ec2090850f969f0800a2091bcc86b5abc493ee238,REPAIRED_20260207_201042.csv,224,cdhit_478,224
train,AMP_00000225,AMP,56,7eb419a1093992dcdc900d6661bb437c9cd1cb1aa09ca8ba47b15e28093be392,REPAIRED_20260207_201042.csv,225,cdhit_6802,225
train,AMP_00000226,AMP,188,c37ec6a14e50e04a70a5aa2d8a00df795403351c3d15dd9804108c4b23c7714e,REPAIRED_20260207_201042.csv,226,cdhit_672,226
train,AMP_00000227,AMP,163,7c261055f86ceb427b998f1b0a30b23bde3f90d1a073e985091a40bb19b01d84,REPAIRED_20260207_201042.csv,227,cdhit_2235,227
train,AMP_00000228,AMP,70,d7c407ac5134e0a3d9c29189d4b5a9c1ebb20c4d6684bc5387f32f1b06efcfec,REPAIRED_20260207_201042.csv,228,cdhit_6251,228
train,AMP_00000229,AMP,186,32ae1bd633e1ba67fe5f76bfc5e252e52f3568a1b6438631f875fdebb6d9c151,REPAIRED_20260207_201042.csv,229,cdhit_785,229
train,AMP_00000230,AMP,48,8432c7812a6066406c5ac0ab72c38ac0de9f0dc5604f00922fecd23eb4002ab1,REPAIRED_20260207_201042.csv,230,cdhit_7046,230
train,AMP_00000231,AMP,118,d890592cbafd22c96bd83e560d2422585c465bd75d66e8a2cf677cf11eba4b8d,REPAIRED_20260207_201042.csv,231,cdhit_4283,231
train,AMP_00000232,AMP,61,cc6c58eb7185ba344a25ff82bc89be5acb4aed7791d9de48a67111977d12e589,REPAIRED_20260207_201042.csv,232,cdhit_6611,232
train,AMP_00000233,AMP,81,ff6dcc585699e7bced17c64e76f4ac25861d7192bb804a3d807e488aed9e11f1,REPAIRED_20260207_201042.csv,233,cdhit_5855,233
train,AMP_00000234,AMP,65,004944af8d919fe65c16eea0c94373f2e540d99cc644fe11e46e52c0efb32ac0,REPAIRED_20260207_201042.csv,234,cdhit_6455,234
train,AMP_00000235,AMP,177,0a9b0fc8453236b1b8d652ce12e2b0e38d006e007bad93e6f5d9284a65d1fd4e,REPAIRED_20260207_201042.csv,235,cdhit_1352,235
train,AMP_00000236,AMP,53,e28cfec83af16e3d66843784d6a6de943261f2aa61b373b9244e07c8ee2e2f86,REPAIRED_20260207_201042.csv,236,cdhit_6901,236
train,AMP_00000237,AMP,98,f75dc021be526100551f9ab157526ec69c70be7c05fd7c5b2eb7c6e8be528fe8,REPAIRED_20260207_201042.csv,237,cdhit_5035,237
train,AMP_00000238,AMP,144,d9e6f04cc725418e6e03b85765ab48bd706658ef9e51965840f86496f3d1e49c,REPAIRED_20260207_201042.csv,238,cdhit_3179,238
train,AMP_00000239,AMP,172,daf9aa89fd322d50e535ddc83d4b5af77128a859f1006f398fd26685ec3693fa,REPAIRED_20260207_201042.csv,239,cdhit_1630,239
train,AMP_00000240,AMP,53,b1bfef15350030679db668fd7deadbc6fa96ec95ea0e5701f5813f7ff30ce893,REPAIRED_20260207_201042.csv,240,cdhit_6902,240
train,AMP_00000241,AMP,175,51a1dd01c592eb7a8faf04274baadb6788a025df6d48efc9c723c57d692dea09,REPAIRED_20260207_201042.csv,241,cdhit_1463,241
train,AMP_00000242,AMP,79,cd637f51805f808bbda19eca2e47ff351c47645714f7d75979af559fdc5b0211,REPAIRED_20260207_201042.csv,242,cdhit_5924,242
train,AMP_00000243,AMP,175,87171a4d296a1bdbe42ef358a46af348db69a1548b747965f243d2792960c356,REPAIRED_20260207_201042.csv,243,cdhit_1464,243
train,AMP_00000244,AMP,72,eaae7cf3193e10a52373495e515300181da9c331236f7f4daa08ec4ce0c46d5f,REPAIRED_20260207_201042.csv,244,cdhit_6178,244
train,AMP_00000245,AMP,59,448d4305d18ca2f58e3fb7892825d64a4057beca3bc060a1f3042b4a3f429160,REPAIRED_20260207_201042.csv,245,cdhit_6688,245
train,AMP_00000246,AMP,122,76043dbed6c7859e73a28358c5d4d421d968e18b43b42c01371df66275fa505b,REPAIRED_20260207_201042.csv,246,cdhit_4117,246
train,AMP_00000247,AMP,120,b95852bc5a789bdac7db3d858c39be1c7fc9ffd7aadd3a453aa9ac94cd3f4b0c,REPAIRED_20260207_201042.csv,247,cdhit_4198,247
train,AMP_00000248,AMP,62,bc3001a98b9881d9dff7fe4e8b094b99631f652d453280927196995c3f3a69ef,REPAIRED_20260207_201042.csv,248,cdhit_6586,248
train,AMP_00000249,AMP,111,dc48689bdac912c159ffbbb807f632b460afb0adaa0e041d83ddea5ea45bca48,REPAIRED_20260207_201042.csv,249,cdhit_4542,249
train,AMP_00000250,AMP,54,2775024dd14c4c1cf41730cee33b4a391ccc6fad368adc3b4f8aa6f8789b9042,REPAIRED_20260207_201042.csv,250,cdhit_6877,250
train,AMP_00000251,AMP,139,ce426e0aef0aca1f29e49b8ee7dd6533720bbe86efa8e70684392adc9ea913fc,REPAIRED_20260207_201042.csv,251,cdhit_3409,251
train,AMP_00000252,AMP,164,2d13496266ec893dc8c9c6a40932fd8d3142f429f63695a4c781d22ce25dd325,REPAIRED_20260207_201042.csv,252,cdhit_2180,252
train,AMP_00000253,AMP,148,6d1903e4b0d6f67f45d4f25befb600a82adc4a74b63e1004078926327576a906,REPAIRED_20260207_201042.csv,253,cdhit_2973,253
train,AMP_00000254,AMP,86,2a67a0e2bd474143b99b5e0efb540b62800b0a8c66d955291a61a054fdbb2c4b,REPAIRED_20260207_201042.csv,254,cdhit_5637,254
train,AMP_00000255,AMP,165,f9d6a2ea532787ccfb1a394b76628fe91eee2559587d0276731971cc8e24830e,REPAIRED_20260207_201042.csv,255,cdhit_2116,255
train,AMP_00000256,AMP,56,0d623c548513d74140ec1870e566c49e70ac591b529db71ae3af610412c578b7,REPAIRED_20260207_201042.csv,256,cdhit_6803,256
train,AMP_00000257,AMP,64,63511bae9a4cbb4af59a5c3fbb0dbc85e977c148c84fc6813b001d3b6ee347c9,REPAIRED_20260207_201042.csv,257,cdhit_6500,257
train,AMP_00000258,AMP,189,7990be6826889ccf3915a6b575733b3461f40880df18057d87a34397aa3ba9b0,REPAIRED_20260207_201042.csv,258,cdhit_607,258
train,AMP_00000259,AMP,184,72d3a48e0c0d70e7d429c60c4ca9f947382bf1f1196e42491e0e25ce42aa3c52,REPAIRED_20260207_201042.csv,259,cdhit_913,259
train,AMP_00000260,AMP,154,c3b42b03d7a2a9d832004ece65a5c0abeea79ca0ed48ec26e3637924d1cfc799,REPAIRED_20260207_201042.csv,260,cdhit_2704,260
train,AMP_00000261,AMP,60,e24c81bdf2f7bff7e333e3fdac4c6779e817a50cc5a1317942c876221f807089,REPAIRED_20260207_201042.csv,261,cdhit_6653,261
train,AMP_00000262,AMP,51,5029053924b5d0ee34df52b2292bc537dddb6da346ced43ffc31e36776f6b3e3,REPAIRED_20260207_201042.csv,262,cdhit_6948,262
train,AMP_00000263,AMP,45,a0bc97da23d16c0f0c397a5a606969dc85f545913d8717666b70f43ca83ddafe,REPAIRED_20260207_201042.csv,263,cdhit_7147,263
train,AMP_00000264,AMP,199,9664147136f376d28a8aa44c49f5cd440d2e1e1a3e8a938faa56f87557b2bac4,REPAIRED_20260207_201042.csv,264,cdhit_46,264
train,AMP_00000265,AMP,154,f86897f51561bc6e4d6030ba9866bfb589dd4702bb26720a2bb6ddc138882815,REPAIRED_20260207_201042.csv,265,cdhit_2705,265
train,AMP_00000266,AMP,194,ff0611b0aecdbc281ff551ede28b9dd7d33fb1c6e075109174b9edc5562a2182,REPAIRED_20260207_201042.csv,266,cdhit_329,266
train,AMP_00000267,AMP,136,406f4c3d6df8bd125953330fbb769b7c9b1f2090965e78ca8bdf251dca8f8347,REPAIRED_20260207_201042.csv,267,cdhit_3535,267
train,AMP_00000268,AMP,148,71c61a6866c377416f9ab815982d0204af1aaaa1bdacc93bc77288b5a30de242,REPAIRED_20260207_201042.csv,268,cdhit_2974,268
train,AMP_00000269,AMP,141,5de3e807c858e87e5001b3166b898292bb918112bb6f52eb3a647ace67869ea4,REPAIRED_20260207_201042.csv,269,cdhit_3328,269
train,AMP_00000270,AMP,104,e41e063b8994a2db8663ee4e71dab40d2f5db03562d23a0fa4b57ffc9b315a48,REPAIRED_20260207_201042.csv,270,cdhit_4771,270
train,AMP_00000271,AMP,112,28662691f2540f710a155f4fd709ad3364a9a07278a1e7cb73c1dc1804de2a78,REPAIRED_20260207_201042.csv,271,cdhit_4507,271
train,AMP_00000272,AMP,181,6f767ed8710555aa38d05fb44898b9b2a38af4b12bc627ea7545f6bfffa5d6c5,REPAIRED_20260207_201042.csv,272,cdhit_1112,272
train,AMP_00000273,AMP,172,d53ed5e24c739d9241e7b03e5373a5c3042bfc874fd11ce94b0bb7bdb58f966e,REPAIRED_20260207_201042.csv,273,cdhit_1631,273
train,AMP_00000274,AMP,56,94bb9f194ac5b4b063b86662cd248d6b4f9081ea08196915b36f4d42b4961239,REPAIRED_20260207_201042.csv,274,cdhit_6804,274
train,AMP_00000275,AMP,41,78b311ecafeb8b6ee2644b21d1eb06795f89a747a40a624b2524df913fe57ab4,REPAIRED_20260207_201042.csv,275,cdhit_7322,275
train,AMP_00000276,AMP,87,aa74b0d216e586612e610d970f03dee7ef77a8deb1d8ac08d62f3413c9967ceb,REPAIRED_20260207_201042.csv,276,cdhit_5589,276
train,AMP_00000277,AMP,87,6a3b1874c96b1fcb46dacb83fe3fbf004d5b07ea53684ffaef971d942fe2ca73,REPAIRED_20260207_201042.csv,277,cdhit_5590,277
train,AMP_00000278,AMP,65,a30ffd99ed6f6136182cce162c75460dbc9df56346111ad9471405784ad2529c,REPAIRED_20260207_201042.csv,278,cdhit_6456,278
train,AMP_00000279,AMP,90,e3b527cca5e50880a54ea2eac856f8872066cefda8f2a0e832730062528ece01,REPAIRED_20260207_201042.csv,279,cdhit_5429,279
train,AMP_00000280,AMP,192,9fe2bd29992619bf61a291800c325ffa9bcfa2ef952f743b369b53586d52073b,REPAIRED_20260207_201042.csv,280,cdhit_430,280
train,AMP_00000281,AMP,141,da0cf6e101ad99338fb6cd4960028ef92556c982b8960fcb07afb0aa89ae949b,REPAIRED_20260207_201042.csv,281,cdhit_3329,281
train,AMP_00000282,AMP,88,89f64c4ac85c6421c9164ee12f2071cb8216405506d9784ff427ff94d360b192,REPAIRED_20260207_201042.csv,282,cdhit_5541,282
train,AMP_00000283,AMP,148,b3e9476179841de26b01cdcbbe05decac0094e386c82d8a02d06de7a3a5f1251,REPAIRED_20260207_201042.csv,283,cdhit_2975,283
train,AMP_00000284,AMP,147,d17c0e17792fddb1c08d13a6c2008a228ec703bed9a3e81312aa68c910eb008e,REPAIRED_20260207_201042.csv,284,cdhit_3027,284
train,AMP_00000285,AMP,69,3809eff6740f7d5f4f7b28f6ea5b445e642d4bec91f8365917f80201ce9cef84,REPAIRED_20260207_201042.csv,285,cdhit_6290,285
train,AMP_00000286,AMP,148,c2fd824398ae811f6cf18d561830e0853f661373ba0ea6a6f8e1fe2529ac7279,REPAIRED_20260207_201042.csv,286,cdhit_2976,286
train,AMP_00000287,AMP,167,40554fc51d2ca76e114b1b2e8ad1ae4840d9a14b13366a5b7c6a35d5fb989f1b,REPAIRED_20260207_201042.csv,287,cdhit_1972,287
train,AMP_00000288,AMP,118,ae1d832f8250b2f97a4c081f11249aab89136406d4a138fb54c7f488dbbfaf58,REPAIRED_20260207_201042.csv,288,cdhit_4284,288
train,AMP_00000289,AMP,127,e1d7f274d7dab8e06b3a1ccb46fbd9c637bafea8cdb80e8f8d8eea0dd425891e,REPAIRED_20260207_201042.csv,289,cdhit_3919,289
train,AMP_00000290,AMP,170,505591dc340ec5f2432e483a93a33d6334210dc23ebe66a65ce67be36179c0ea,REPAIRED_20260207_201042.csv,290,cdhit_1754,290
train,AMP_00000291,AMP,113,0f68e0791fb2e469f43d86bee2cf77bfd8f75b1d711e21da30d9bd8c6b1cc635,REPAIRED_20260207_201042.csv,291,cdhit_4473,291
train,AMP_00000292,AMP,55,ffbd30f92222f964f8f891863225d7920fc52bb4dfad9a514516f0c497257ee5,REPAIRED_20260207_201042.csv,292,cdhit_6844,292
train,AMP_00000293,AMP,59,2546dd8bcfcb33f9820dac8ab308ef593c34bf6c4b4057be4bf547c474ea4757,REPAIRED_20260207_201042.csv,293,cdhit_6689,293
train,AMP_00000294,AMP,112,61728d62bb8f2df8529a8dc495bc04f17fb5ba89550da54761282613466f2e58,REPAIRED_20260207_201042.csv,294,cdhit_4508,294
train,AMP_00000295,AMP,196,f780761bbdf5c169c7a9d51f18b1784d60f23c8fb4cfa7b494dc52ce2e7e0583,REPAIRED_20260207_201042.csv,295,cdhit_225,295
train,AMP_00000296,AMP,49,8d3d64d2e5c724984ea82abdb558b3b1d36ec2f5a37e2d11a9c718618c812432,REPAIRED_20260207_201042.csv,296,cdhit_7005,296
train,AMP_00000297,AMP,125,ba77d4ad65c5208acfc347a6f92bed49dc4ede0a876ab73929d79edcd8b7ed58,REPAIRED_20260207_201042.csv,297,cdhit_3999,297
train,AMP_00000298,AMP,44,a86def8ecd6c9eb8e05ca9d0fd1f4b42c4a59c425cb41c50a04c42101352e4c1,REPAIRED_20260207_201042.csv,298,cdhit_7192,298
train,AMP_00000299,AMP,155,04097059d00696596ec0c766e6513529c4a1e4ed348d7a0679a997af7fe10a6f,REPAIRED_20260207_201042.csv,299,cdhit_2658,299
train,AMP_00000300,AMP,63,8a0ae13f20a68cfd6837e02401c2b1213c2ea66ff0cb1786d48dcd3c17bdeb3d,REPAIRED_20260207_201042.csv,300,cdhit_6540,300
train,AMP_00000301,AMP,165,78a28644664a850b18803354e96144703c908f334057f01a127d3bb0ae0a64f3,REPAIRED_20260207_201042.csv,301,cdhit_2117,301
train,AMP_00000302,AMP,61,8e6e1b328a1c26ed770994595207ab188a32b4fca7fa416a047faec825fea45c,REPAIRED_20260207_201042.csv,302,cdhit_6612,302
train,AMP_00000303,AMP,189,eb727ae8f5a9f22682c24a27a2d3b25449cd748d511aca84282ebd0fdfa7773c,REPAIRED_20260207_201042.csv,303,cdhit_608,303
train,AMP_00000304,AMP,133,f6974fecf3e289a1c2c0886e8ba7218078a4503683e9930a1002e3be6f726bc7,REPAIRED_20260207_201042.csv,304,cdhit_3686,304
train,AMP_00000305,AMP,57,0f3a29c869d6f4b723faa249e6971d268d334e6aef40a2c1f0cd135399b81c04,REPAIRED_20260207_201042.csv,305,cdhit_6760,305
train,AMP_00000306,AMP,60,bc6a3ef443300d3f9b2797f73e9028d28c082608ff1f20d083ba5b9f326f3545,REPAIRED_20260207_201042.csv,306,cdhit_6654,306
train,AMP_00000307,AMP,110,f56c8bde3127ae310007473187fa6155e3ce0723554ce1d638d8d1e8e32da0c1,REPAIRED_20260207_201042.csv,307,cdhit_4573,307
train,AMP_00000308,AMP,104,6a2320ed1d1b3141a4b33ab686462c9cbbc61952bc2daf84b4347fdcf2c24be6,REPAIRED_20260207_201042.csv,308,cdhit_4772,308
train,AMP_00000309,AMP,93,3680b39b6bca548ec2d1b6222242373e20519f88199747846b64fbc322fc9e74,REPAIRED_20260207_201042.csv,309,cdhit_5252,309
train,AMP_00000310,AMP,128,d7d8f8bddcda6d9fa41cd37be0d30bb0134c438d46a02a69faa8208a60c96b09,REPAIRED_20260207_201042.csv,310,cdhit_3883,310
train,AMP_00000311,AMP,125,c4db248cbb488a69a692993b1fae83f228e2f8bd1a9e2ffccabd74694ffa8d95,REPAIRED_20260207_201042.csv,311,cdhit_4000,311
train,AMP_00000312,AMP,76,168bac8fb6cf8e5cf5717c5631215e9c51389a3b29bee22664bbd01a856294df,REPAIRED_20260207_201042.csv,312,cdhit_6044,312
train,AMP_00000313,AMP,182,1c809e5dc8ee278f955c897b3d261a8e3ba3ce36e999bbd3f089ac26624ad8a4,REPAIRED_20260207_201042.csv,313,cdhit_1060,313
train,AMP_00000314,AMP,96,08eddbb31177a3f9712aaba20728c632c2ea53c862f38628656423ab378cecad,REPAIRED_20260207_201042.csv,314,cdhit_5121,314
train,AMP_00000315,AMP,171,9e87ee34353c11875ffaa788fc671c02d8a422031e09a81b6452e4c3b9b1cfe5,REPAIRED_20260207_201042.csv,315,cdhit_1687,315
train,AMP_00000316,AMP,143,26a441b93709687ccfefcd84bb25deccdbc15d68c4f9f89d2575f2efb5a85418,REPAIRED_20260207_201042.csv,316,cdhit_3233,316
